play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,duration_seconds
1564,479,2024-09-05 15:30:37.749,2024-09-05 15:55:37.749,MOBILE,COMPLETED,549,1500.0
1565,208,2024-12-17 09:25:43.818,2024-12-17 13:30:43.818,BROWSER,TIMEOUT,3801,14700.0
1568,371,2024-12-19 01:57:49.583,2024-12-19 04:06:49.583,MOBILE,COMPLETED,497,7740.0
1569,314,2024-10-09 22:54:23.986,2024-10-10 01:40:23.986,MOBILE,COMPLETED,4880,9960.0
1570,382,2024-12-28 07:14:59.349,2024-12-28 12:08:59.349,MOBILE,COMPLETED,630,17640.0
1571,176,2024-12-28 02:16:36.016,2024-12-28 07:11:36.016,BROWSER,TIMEOUT,4907,17700.0
1572,113,2024-09-13 12:02:42.642,2024-09-13 20:46:42.642,MOBILE,TIMEOUT,4524,31440.0
1573,296,2024-12-28 11:48:33.588,2024-12-28 19:27:33.588,MOBILE,ABORTED,4813,27540.0
1574,369,2024-12-23 08:54:46.124,2024-12-23 09:41:46.124,BROWSER,COMPLETED,2177,2820.0
1575,257,2024-06-30 20:11:34.362,2024-07-01 02:54:34.362,MOBILE,ABORTED,302,24180.0
1577,440,2024-08-18 00:12:41.427,2024-08-18 08:10:41.427,BROWSER,TIMEOUT,1524,28680.0
1578,329,2024-12-30 17:08:52.731,2024-12-30 17:53:52.731,BROWSER,TIMEOUT,698,2700.0
1579,373,2024-10-12 05:03:10.487,2024-10-12 05:25:10.487,MOBILE,COMPLETED,2693,1320.0
1580,35,2024-11-07 04:20:05.359,2024-11-07 10:00:05.359,BROWSER,ABORTED,1479,20400.0
1581,30,2024-02-14 13:21:27.027,2024-02-14 16:20:27.027,MOBILE,TIMEOUT,4430,10740.0
1582,129,2024-12-26 19:42:04.603,2024-12-26 19:53:04.603,BROWSER,ABORTED,324,660.0
1583,128,2024-12-30 13:35:20.819,2024-12-30 15:20:20.819,MOBILE,COMPLETED,4227,6300.0
1584,332,2024-10-18 05:15:10.858,2024-10-18 09:39:10.858,BROWSER,TIMEOUT,2906,15840.0
1585,166,2024-12-13 21:18:52.399,2024-12-13 22:14:52.399,BROWSER,COMPLETED,665,3360.0
1586,352,2024-12-24 23:28:36.732,2024-12-25 08:40:36.732,BROWSER,ABORTED,4762,33120.0
1588,203,2024-11-09 17:29:49.306,2024-11-10 01:37:49.306,MOBILE,TIMEOUT,1236,29280.0
1589,415,2024-12-01 04:16:41.635,2024-12-01 12:16:41.635,MOBILE,ABORTED,2213,28800.0
1590,52,2024-07-14 05:29:18.792,2024-07-14 12:48:18.792,BROWSER,TIMEOUT,3729,26340.0
1592,173,2024-12-30 20:04:54.337,2024-12-30 20:09:54.337,MOBILE,COMPLETED,1608,300.0
1593,317,2024-03-30 01:58:21.705,2024-03-30 11:13:21.705,BROWSER,ABORTED,2459,33300.0
1594,152,2024-09-19 20:47:28.770,2024-09-20 04:34:28.770,MOBILE,COMPLETED,1414,28020.0
1595,331,2024-12-20 18:32:40.883,2024-12-21 03:31:40.883,MOBILE,ABORTED,2528,32340.0
1596,445,2024-12-29 21:48:40.185,2024-12-30 01:37:40.185,BROWSER,ABORTED,871,13740.0
1598,230,2024-06-29 07:33:56.994,2024-06-29 10:52:56.994,BROWSER,TIMEOUT,4858,11940.0
1599,311,2024-12-30 16:38:58.090,2024-12-30 21:13:58.090,BROWSER,COMPLETED,221,16500.0
1600,135,2024-12-26 11:14:02.147,2024-12-26 18:01:02.147,MOBILE,COMPLETED,1439,24420.0
1601,259,2024-12-25 14:21:02.401,2024-12-25 23:26:02.401,BROWSER,COMPLETED,2211,32700.0
1602,474,2024-12-14 17:07:35.664,2024-12-15 01:17:35.664,BROWSER,ABORTED,843,29400.0
1603,239,2024-12-07 18:04:54.212,2024-12-08 02:44:54.212,BROWSER,TIMEOUT,184,31200.0
1604,239,2024-12-24 19:28:15.900,2024-12-25 01:44:15.900,MOBILE,TIMEOUT,4705,22560.0
1605,58,2024-12-30 10:12:33.139,2024-12-30 12:56:33.139,BROWSER,COMPLETED,1118,9840.0
1606,333,2024-12-30 08:34:22.458,2024-12-30 12:59:22.458,BROWSER,ABORTED,233,15900.0
1607,39,2024-10-03 20:24:33.237,2024-10-03 23:03:33.237,MOBILE,ABORTED,3066,9540.0
1608,466,2024-12-30 00:09:53.916,2024-12-30 03:34:53.916,BROWSER,TIMEOUT,1256,12300.0
1609,5,2024-12-30 20:17:07.118,2024-12-30 23:14:07.118,MOBILE,COMPLETED,2168,10620.0
1610,271,2024-11-22 11:19:02.065,2024-11-22 20:20:02.065,MOBILE,COMPLETED,576,32460.0
1611,200,2024-12-27 01:45:14.558,2024-12-27 04:06:14.558,MOBILE,TIMEOUT,1474,8460.0
1612,392,2024-11-13 23:14:03.638,2024-11-14 04:57:03.638,BROWSER,COMPLETED,4618,20580.0
1613,267,2024-12-22 21:12:09.807,2024-12-22 22:30:09.807,BROWSER,ABORTED,1844,4680.0
1614,363,2024-12-15 16:24:44.072,2024-12-15 20:45:44.072,BROWSER,TIMEOUT,3836,15660.0
1615,197,2024-10-06 12:42:39.307,2024-10-06 14:50:39.307,MOBILE,ABORTED,1201,7680.0
1616,181,2024-12-24 11:45:51.088,2024-12-24 21:17:51.088,BROWSER,COMPLETED,576,34320.0
1617,46,2024-12-30 15:12:21.457,2024-12-30 18:14:21.457,MOBILE,COMPLETED,2884,10920.0
1618,290,2024-12-30 14:43:54.987,2024-12-30 20:29:54.987,BROWSER,ABORTED,3064,20760.0
1619,426,2024-12-05 12:25:24.926,2024-12-05 17:25:24.926,BROWSER,TIMEOUT,3175,18000.0
1620,321,2024-12-30 20:38:28.377,2024-12-30 21:26:28.377,MOBILE,TIMEOUT,2793,2880.0
1621,405,2024-12-17 14:35:10.908,2024-12-17 16:32:10.908,BROWSER,ABORTED,2881,7020.0
1622,64,2024-12-30 19:56:01.166,2024-12-30 20:53:01.166,MOBILE,TIMEOUT,1100,3420.0
1623,251,2024-12-04 02:19:15.994,2024-12-04 04:04:15.994,BROWSER,TIMEOUT,4099,6300.0
1625,392,2024-12-26 07:30:10.605,2024-12-26 10:58:10.605,BROWSER,ABORTED,4459,12480.0
1626,349,2024-12-30 18:17:56.056,2024-12-30 22:20:56.056,BROWSER,COMPLETED,1163,14580.0
1627,307,2024-12-27 19:37:57.333,2024-12-28 03:47:57.333,MOBILE,ABORTED,2609,29400.0
1628,1,2024-08-11 20:08:35.250,2024-08-12 02:36:35.250,MOBILE,TIMEOUT,4584,23280.0
1629,32,2024-12-28 22:09:42.100,2024-12-29 03:59:42.100,MOBILE,ABORTED,4009,21000.0
1630,174,2024-12-29 19:01:48.132,2024-12-30 03:09:48.132,BROWSER,COMPLETED,950,29280.0
1631,214,2024-12-25 05:06:34.345,2024-12-25 12:42:34.345,MOBILE,ABORTED,2095,27360.0
1632,139,2024-11-23 20:33:21.287,2024-11-24 02:46:21.287,MOBILE,TIMEOUT,561,22380.0
1634,26,2024-07-07 21:07:21.498,2024-07-08 03:14:21.498,MOBILE,ABORTED,4118,22020.0
1635,344,2024-12-18 06:07:35.238,2024-12-18 11:55:35.238,MOBILE,TIMEOUT,1452,20880.0
1636,424,2024-12-08 03:03:01.925,2024-12-08 11:30:01.925,BROWSER,COMPLETED,4366,30420.0
1637,96,2024-06-25 05:12:55.582,2024-06-25 12:07:55.582,MOBILE,TIMEOUT,2442,24900.0
1638,15,2024-11-19 22:15:30.503,2024-11-20 03:42:30.503,BROWSER,TIMEOUT,3878,19620.0
1639,245,2024-12-29 11:00:53.290,2024-12-29 19:36:53.290,MOBILE,COMPLETED,784,30960.0
1640,213,2024-12-29 00:49:36.992,2024-12-29 04:41:36.992,MOBILE,COMPLETED,964,13920.0
1641,378,2024-12-09 20:06:41.024,2024-12-10 03:10:41.024,MOBILE,COMPLETED,3287,25440.0
1642,172,2024-12-30 07:54:15.954,2024-12-30 08:38:15.954,BROWSER,COMPLETED,3648,2640.0
1643,377,2024-12-30 16:48:29.553,2024-12-30 17:05:29.553,BROWSER,TIMEOUT,3885,1020.0
1644,338,2024-10-15 22:02:13.108,2024-10-16 05:20:13.108,MOBILE,COMPLETED,2462,26280.0
1645,148,2024-08-12 09:27:14.424,2024-08-12 15:41:14.424,BROWSER,ABORTED,3237,22440.0
1646,280,2024-10-08 08:08:40.934,2024-10-08 17:39:40.934,BROWSER,COMPLETED,1486,34260.0
1647,355,2024-12-26 12:11:14.929,2024-12-26 13:02:14.929,MOBILE,TIMEOUT,3666,3060.0
1648,447,2024-12-20 16:28:08.517,2024-12-20 17:28:08.517,BROWSER,ABORTED,1374,3600.0
1649,300,2024-12-16 01:59:10.464,2024-12-16 06:44:10.464,BROWSER,COMPLETED,432,17100.0
1650,190,2024-12-10 19:04:17.370,2024-12-10 20:32:17.370,BROWSER,COMPLETED,1720,5280.0
1652,165,2024-10-12 13:43:09.727,2024-10-12 17:15:09.727,BROWSER,COMPLETED,1018,12720.0
1653,164,2024-12-24 12:52:15.679,2024-12-24 18:07:15.679,MOBILE,ABORTED,2621,18900.0
1654,200,2024-12-27 05:15:49.990,2024-12-27 12:30:49.990,BROWSER,ABORTED,1169,26100.0
1655,232,2024-12-28 00:09:55.905,2024-12-28 07:06:55.905,MOBILE,COMPLETED,3844,25020.0
1656,34,2024-12-27 10:02:48.851,2024-12-27 12:34:48.851,MOBILE,COMPLETED,3991,9120.0
1657,287,2024-12-29 23:48:58.750,2024-12-30 08:19:58.750,BROWSER,ABORTED,503,30660.0
1659,322,2024-06-18 20:30:16.431,2024-06-18 23:00:16.431,BROWSER,ABORTED,4144,9000.0
1660,259,2024-12-30 11:50:56.995,2024-12-30 17:29:56.995,BROWSER,TIMEOUT,4010,20340.0
1661,230,2024-08-21 16:24:42.243,2024-08-21 19:30:42.243,BROWSER,ABORTED,3449,11160.0
1662,42,2024-10-08 02:13:06.445,2024-10-08 09:54:06.445,MOBILE,TIMEOUT,314,27660.0
1663,253,2024-12-30 09:39:15.151,2024-12-30 11:59:15.151,MOBILE,TIMEOUT,4611,8400.0
1664,318,2024-08-14 10:36:41.805,2024-08-14 11:05:41.805,MOBILE,ABORTED,4324,1740.0
1666,16,2024-12-04 03:17:05.985,2024-12-04 11:52:05.985,BROWSER,ABORTED,3456,30900.0
1668,185,2024-11-16 13:28:10.477,2024-11-16 20:13:10.477,MOBILE,ABORTED,4128,24300.0
1669,143,2024-12-22 03:05:48.346,2024-12-22 05:42:48.346,BROWSER,ABORTED,4219,9420.0
1670,157,2024-05-23 17:34:19.873,2024-05-23 22:53:19.873,BROWSER,TIMEOUT,2950,19140.0
1671,89,2024-12-26 13:12:21.002,2024-12-26 14:10:21.002,BROWSER,TIMEOUT,657,3480.0
1673,225,2024-12-30 01:50:01.504,2024-12-30 07:43:01.504,BROWSER,COMPLETED,4650,21180.0
1674,133,2024-12-12 01:00:26.068,2024-12-12 03:23:26.068,MOBILE,ABORTED,4229,8580.0
1675,446,2024-12-30 12:02:34.494,2024-12-30 18:34:34.494,BROWSER,TIMEOUT,3058,23520.0
1677,43,2024-12-29 09:10:55.756,2024-12-29 16:29:55.756,MOBILE,TIMEOUT,3217,26340.0
1678,148,2024-12-18 16:38:09.443,2024-12-18 20:09:09.443,MOBILE,ABORTED,2968,12660.0
1679,7,2024-11-15 09:33:12.861,2024-11-15 09:48:12.861,MOBILE,ABORTED,1475,900.0
1681,126,2024-12-30 11:32:27.296,2024-12-30 18:43:27.296,MOBILE,COMPLETED,3749,25860.0
1682,146,2024-12-25 12:31:17.424,2024-12-25 13:54:17.424,BROWSER,TIMEOUT,1200,4980.0
1683,315,2024-12-10 21:41:21.818,2024-12-11 04:38:21.818,MOBILE,ABORTED,4180,25020.0
1685,53,2024-11-11 18:45:20.140,2024-11-11 21:54:20.140,MOBILE,COMPLETED,826,11340.0
1686,185,2024-12-11 16:41:09.028,2024-12-11 23:18:09.028,BROWSER,TIMEOUT,1686,23820.0
1687,354,2024-12-23 06:30:26.967,2024-12-23 12:32:26.967,MOBILE,ABORTED,4267,21720.0
1688,397,2024-12-28 23:05:23.590,2024-12-29 05:54:23.590,MOBILE,ABORTED,431,24540.0
1689,89,2024-12-28 00:00:11.943,2024-12-28 03:03:11.943,BROWSER,TIMEOUT,157,10980.0
1691,262,2024-12-30 22:06:37.174,2024-12-30 23:26:37.174,MOBILE,TIMEOUT,2000,4800.0
1692,146,2024-12-27 16:36:53.623,2024-12-28 01:27:53.623,BROWSER,COMPLETED,116,31860.0
1693,96,2024-09-12 16:20:35.019,2024-09-13 01:17:35.019,MOBILE,COMPLETED,2096,32220.0
1694,47,2024-12-02 16:33:41.823,2024-12-03 01:20:41.823,BROWSER,COMPLETED,4642,31620.0
1695,472,2024-12-26 12:23:04.469,2024-12-26 15:22:04.469,BROWSER,COMPLETED,1308,10740.0
1696,63,2024-12-26 06:45:45.728,2024-12-26 09:38:45.728,MOBILE,TIMEOUT,4462,10380.0
1697,358,2024-11-23 07:42:22.125,2024-11-23 17:12:22.125,MOBILE,ABORTED,1615,34200.0
1698,203,2024-11-30 05:14:43.474,2024-11-30 08:26:43.474,BROWSER,TIMEOUT,3307,11520.0
1699,101,2024-12-03 07:22:31.331,2024-12-03 08:20:31.331,MOBILE,COMPLETED,4673,3480.0
1700,140,2024-12-29 16:29:58.273,2024-12-30 01:50:58.273,MOBILE,TIMEOUT,1182,33660.0
1701,27,2024-06-22 12:51:03.949,2024-06-22 15:45:03.949,BROWSER,COMPLETED,4870,10440.0
1703,462,2024-12-06 15:09:04.353,2024-12-06 17:03:04.353,BROWSER,COMPLETED,2185,6840.0
1704,429,2024-12-29 14:46:13.588,2024-12-29 19:33:13.588,MOBILE,TIMEOUT,1283,17220.0
1706,319,2024-12-30 20:12:31.515,2024-12-30 20:53:31.515,MOBILE,TIMEOUT,4056,2460.0
1707,450,2024-12-24 06:58:24.001,2024-12-24 16:27:24.001,MOBILE,ABORTED,1657,34140.0
1708,345,2024-12-10 14:51:51.175,2024-12-10 19:46:51.175,BROWSER,COMPLETED,4130,17700.0
1709,12,2024-12-29 13:49:02.350,2024-12-29 19:14:02.350,BROWSER,COMPLETED,261,19500.0
1710,20,2024-12-07 11:42:54.738,2024-12-07 15:32:54.738,BROWSER,ABORTED,701,13800.0
1711,201,2024-12-28 12:17:36.374,2024-12-28 20:47:36.374,BROWSER,ABORTED,4722,30600.0
1712,12,2024-12-30 03:48:11.973,2024-12-30 12:33:11.973,BROWSER,ABORTED,561,31500.0
1713,243,2024-12-16 15:25:39.268,2024-12-16 17:00:39.268,MOBILE,ABORTED,2917,5700.0
1714,14,2024-03-08 11:12:27.757,2024-03-08 20:07:27.757,MOBILE,COMPLETED,2157,32100.0
1715,413,2024-12-21 15:10:59.536,2024-12-21 21:28:59.536,BROWSER,ABORTED,3821,22680.0
1717,272,2024-04-29 01:55:22.507,2024-04-29 05:22:22.507,BROWSER,ABORTED,4841,12420.0
1718,126,2024-12-30 21:14:32.734,2024-12-30 23:03:32.734,BROWSER,TIMEOUT,908,6540.0
1719,96,2024-10-02 08:31:04.143,2024-10-02 16:43:04.143,BROWSER,TIMEOUT,1261,29520.0
1721,174,2024-12-30 11:40:59.243,2024-12-30 19:45:59.243,MOBILE,TIMEOUT,2171,29100.0
1722,482,2024-11-07 02:50:59.301,2024-11-07 03:24:59.301,MOBILE,TIMEOUT,533,2040.0
1723,324,2024-12-06 19:32:24.053,2024-12-06 20:24:24.053,MOBILE,COMPLETED,3231,3120.0
1724,77,2024-11-23 17:09:52.296,2024-11-24 02:21:52.296,BROWSER,TIMEOUT,3626,33120.0
1725,122,2024-07-26 23:33:39.229,2024-07-27 08:37:39.229,BROWSER,TIMEOUT,2782,32640.0
1726,386,2024-12-25 20:53:59.427,2024-12-26 04:25:59.427,BROWSER,TIMEOUT,283,27120.0
1727,6,2024-12-28 00:48:51.308,2024-12-28 03:15:51.308,BROWSER,ABORTED,1475,8820.0
1728,44,2024-11-11 10:15:07.186,2024-11-11 12:47:07.186,MOBILE,COMPLETED,4434,9120.0
1729,135,2024-12-30 17:26:33.515,2024-12-30 23:28:33.515,BROWSER,ABORTED,3033,21720.0
1730,448,2024-11-27 23:05:16.927,2024-11-28 08:02:16.927,BROWSER,ABORTED,3132,32220.0
1731,170,2024-12-30 17:41:49.963,2024-12-30 21:51:49.963,BROWSER,TIMEOUT,4785,15000.0
1734,353,2024-05-23 19:56:32.016,2024-05-23 22:20:32.016,BROWSER,TIMEOUT,1136,8640.0
1735,325,2024-10-13 21:20:27.720,2024-10-13 22:02:27.720,BROWSER,COMPLETED,4226,2520.0
1737,335,2024-12-26 18:07:18.212,2024-12-26 18:52:18.212,MOBILE,COMPLETED,2474,2700.0
1738,139,2024-12-09 05:31:23.336,2024-12-09 09:47:23.336,BROWSER,COMPLETED,2474,15360.0
1739,423,2024-12-17 10:57:59.241,2024-12-17 19:24:59.241,MOBILE,ABORTED,2691,30420.0
1740,382,2024-12-30 02:41:02.532,2024-12-30 12:41:02.532,BROWSER,COMPLETED,4173,36000.0
1741,91,2024-12-30 15:43:09.460,2024-12-30 16:51:09.460,MOBILE,COMPLETED,1091,4080.0
1743,214,2024-12-29 21:59:09.078,2024-12-29 22:18:09.078,MOBILE,ABORTED,3961,1140.0
1744,298,2024-12-29 08:57:34.918,2024-12-29 17:47:34.918,MOBILE,TIMEOUT,4190,31800.0
1745,127,2024-12-30 15:49:14.209,2024-12-30 19:36:14.209,BROWSER,ABORTED,514,13620.0
1746,331,2024-12-24 22:25:07.764,2024-12-25 07:45:07.764,MOBILE,TIMEOUT,1407,33600.0
1747,130,2024-12-20 03:42:42.363,2024-12-20 10:31:42.363,BROWSER,COMPLETED,430,24540.0
1748,192,2024-10-07 03:46:20.665,2024-10-07 10:19:20.665,BROWSER,TIMEOUT,771,23580.0
1749,352,2024-12-29 01:23:35.076,2024-12-29 03:44:35.076,MOBILE,ABORTED,1605,8460.0
1750,377,2024-12-30 17:27:30.536,2024-12-30 22:47:30.536,MOBILE,COMPLETED,3361,19200.0
1751,155,2024-08-29 21:55:28.080,2024-08-30 05:23:28.080,MOBILE,ABORTED,1585,26880.0
1752,171,2024-12-11 06:54:56.693,2024-12-11 13:44:56.693,BROWSER,TIMEOUT,2227,24600.0
1753,235,2024-05-10 05:49:45.771,2024-05-10 14:32:45.771,MOBILE,ABORTED,2633,31380.0
1754,179,2024-12-17 13:01:54.051,2024-12-17 17:00:54.051,MOBILE,TIMEOUT,2039,14340.0
1756,409,2024-10-29 09:39:19.121,2024-10-29 19:15:19.121,BROWSER,COMPLETED,4027,34560.0
1757,181,2024-12-29 01:02:20.790,2024-12-29 04:56:20.790,BROWSER,ABORTED,1350,14040.0
1758,486,2024-12-22 23:35:49.214,2024-12-23 08:21:49.214,BROWSER,ABORTED,2375,31560.0
1759,54,2024-12-13 00:57:37.482,2024-12-13 02:24:37.482,BROWSER,TIMEOUT,355,5220.0
1760,151,2024-12-11 18:39:06.382,2024-12-11 19:48:06.382,BROWSER,ABORTED,2699,4140.0
1761,300,2024-12-17 06:47:32.127,2024-12-17 09:53:32.127,BROWSER,ABORTED,3956,11160.0
1762,108,2024-12-30 06:28:43.814,2024-12-30 15:09:43.814,BROWSER,TIMEOUT,418,31260.0
1764,250,2024-12-10 13:18:14.867,2024-12-10 15:16:14.867,BROWSER,ABORTED,1343,7080.0
1765,334,2024-04-10 02:30:51.251,2024-04-10 02:48:51.251,MOBILE,COMPLETED,4248,1080.0
1766,338,2024-11-04 19:23:15.837,2024-11-05 03:22:15.837,MOBILE,ABORTED,362,28740.0
1767,4,2024-10-05 18:31:12.369,2024-10-06 03:31:12.369,BROWSER,ABORTED,3555,32400.0
1769,179,2024-12-22 17:46:51.534,2024-12-22 20:12:51.534,MOBILE,ABORTED,3897,8760.0
1773,106,2024-12-09 01:30:11.829,2024-12-09 06:45:11.829,MOBILE,ABORTED,2861,18900.0
1774,270,2024-12-27 19:16:02.301,2024-12-28 03:37:02.301,BROWSER,ABORTED,578,30060.0
1775,298,2024-12-30 03:11:55.623,2024-12-30 04:41:55.623,MOBILE,ABORTED,1273,5400.0
1776,152,2024-12-13 20:41:58.204,2024-12-13 23:45:58.204,MOBILE,COMPLETED,492,11040.0
1779,257,2024-08-07 01:10:10.020,2024-08-07 02:14:10.020,MOBILE,ABORTED,3634,3840.0
1780,95,2024-12-21 06:06:39.326,2024-12-21 15:27:39.326,BROWSER,COMPLETED,1791,33660.0
1782,51,2024-12-03 19:35:38.574,2024-12-03 19:42:38.574,BROWSER,TIMEOUT,1781,420.0
1783,122,2024-11-02 18:39:01.539,2024-11-02 22:50:01.539,MOBILE,COMPLETED,2179,15060.0
1784,224,2024-12-13 06:41:03.033,2024-12-13 10:23:03.033,BROWSER,TIMEOUT,3795,13320.0
1785,298,2024-12-30 07:56:25.474,2024-12-30 11:15:25.474,BROWSER,ABORTED,653,11940.0
1786,6,2024-12-29 11:02:37.245,2024-12-29 14:50:37.245,MOBILE,TIMEOUT,4378,13680.0
1787,462,2024-12-16 20:02:19.588,2024-12-16 22:59:19.588,MOBILE,ABORTED,1225,10620.0
1788,169,2024-12-25 16:46:36.236,2024-12-26 01:22:36.236,BROWSER,TIMEOUT,3637,30960.0
1790,458,2024-12-10 03:01:57.007,2024-12-10 12:30:57.007,MOBILE,TIMEOUT,2177,34140.0
1791,393,2024-12-28 17:09:06.911,2024-12-29 02:40:06.911,BROWSER,TIMEOUT,4377,34260.0
1793,336,2024-12-30 17:39:29.785,2024-12-30 23:06:29.785,MOBILE,COMPLETED,4017,19620.0
1794,176,2024-12-30 08:38:46.953,2024-12-30 11:12:46.953,BROWSER,COMPLETED,531,9240.0
1796,152,2024-12-20 13:12:55.761,2024-12-20 15:43:55.761,BROWSER,TIMEOUT,2845,9060.0
1797,24,2024-12-28 01:29:37.914,2024-12-28 08:14:37.914,BROWSER,TIMEOUT,1700,24300.0
1799,50,2024-12-29 01:34:51.660,2024-12-29 02:52:51.660,MOBILE,COMPLETED,557,4680.0
1800,493,2024-10-12 09:18:22.990,2024-10-12 15:24:22.990,MOBILE,ABORTED,3827,21960.0
1801,435,2024-05-28 02:25:39.659,2024-05-28 10:24:39.659,BROWSER,TIMEOUT,1413,28740.0
1802,68,2024-12-28 11:36:18.622,2024-12-28 19:04:18.622,BROWSER,ABORTED,2183,26880.0
1803,186,2024-12-30 21:13:57.376,2024-12-30 21:34:57.376,BROWSER,ABORTED,4659,1260.0
1804,188,2024-12-08 00:00:56.768,2024-12-08 04:06:56.768,BROWSER,ABORTED,1559,14760.0
1805,184,2024-12-30 18:16:13.026,2024-12-30 22:52:13.026,BROWSER,ABORTED,1649,16560.0
1806,6,2024-12-30 13:44:18.251,2024-12-30 22:24:18.251,BROWSER,ABORTED,2990,31200.0
1808,277,2024-06-28 23:11:34.647,2024-06-29 06:23:34.647,MOBILE,ABORTED,186,25920.0
1811,253,2024-12-30 16:44:05.242,2024-12-30 19:03:05.242,MOBILE,ABORTED,2958,8340.0
1813,124,2024-12-30 05:27:45.897,2024-12-30 11:28:45.897,MOBILE,TIMEOUT,2273,21660.0
1814,440,2024-12-01 15:29:32.076,2024-12-02 00:51:32.076,MOBILE,TIMEOUT,491,33720.0
1817,38,2024-12-15 13:31:00.271,2024-12-15 19:04:00.271,MOBILE,COMPLETED,3923,19980.0
1818,10,2024-12-30 00:49:00.907,2024-12-30 03:21:00.907,BROWSER,COMPLETED,2162,9120.0
1819,455,2024-12-13 20:13:30.836,2024-12-14 03:37:30.836,MOBILE,COMPLETED,1703,26640.0
1820,404,2024-11-26 00:23:19.691,2024-11-26 01:50:19.691,MOBILE,TIMEOUT,1234,5220.0
1821,205,2024-12-18 18:50:36.556,2024-12-19 02:27:36.556,MOBILE,COMPLETED,4494,27420.0
1822,429,2024-12-30 03:37:14.345,2024-12-30 05:27:14.345,MOBILE,COMPLETED,4113,6600.0
1824,497,2024-12-18 23:49:43.757,2024-12-19 02:31:43.757,BROWSER,COMPLETED,1289,9720.0
1825,82,2024-12-25 13:44:06.027,2024-12-25 18:20:06.027,BROWSER,COMPLETED,2617,16560.0
1827,42,2024-11-22 16:45:06.136,2024-11-22 19:07:06.136,BROWSER,ABORTED,1832,8520.0
1828,250,2024-12-20 07:44:08.657,2024-12-20 16:01:08.657,MOBILE,ABORTED,3101,29820.0
1829,255,2024-11-23 17:06:47.224,2024-11-23 19:46:47.224,BROWSER,COMPLETED,131,9600.0
1830,136,2024-11-11 12:39:51.613,2024-11-11 14:26:51.613,BROWSER,COMPLETED,4481,6420.0
1831,384,2024-10-21 06:41:47.387,2024-10-21 07:32:47.387,MOBILE,ABORTED,4221,3060.0
1832,384,2024-11-29 12:10:38.809,2024-11-29 20:46:38.809,MOBILE,ABORTED,4426,30960.0
1833,39,2024-12-24 02:37:13.327,2024-12-24 07:41:13.327,MOBILE,ABORTED,1537,18240.0
1834,89,2024-12-28 14:55:03.330,2024-12-28 22:15:03.330,BROWSER,COMPLETED,3288,26400.0
1835,330,2024-11-29 02:19:09.385,2024-11-29 11:26:09.385,BROWSER,COMPLETED,4949,32820.0
1836,221,2024-11-26 05:27:45.452,2024-11-26 13:50:45.452,MOBILE,COMPLETED,902,30180.0
1837,56,2024-12-30 04:39:31.394,2024-12-30 12:24:31.394,MOBILE,ABORTED,1596,27900.0
1838,198,2024-12-05 11:50:50.625,2024-12-05 14:15:50.625,MOBILE,ABORTED,1149,8700.0
1840,94,2024-12-06 17:08:05.477,2024-12-06 20:01:05.477,BROWSER,COMPLETED,1234,10380.0
1842,207,2024-12-30 04:24:45.893,2024-12-30 08:23:45.893,MOBILE,ABORTED,4768,14340.0
1843,434,2024-12-30 23:53:34.267,2024-12-30 23:59:34.267,BROWSER,COMPLETED,3469,360.0
1844,322,2024-07-25 00:47:19.077,2024-07-25 05:28:19.077,BROWSER,COMPLETED,4968,16860.0
1845,285,2024-10-16 01:08:21.500,2024-10-16 07:29:21.500,MOBILE,ABORTED,1761,22860.0
1846,322,2024-07-26 16:06:08.695,2024-07-27 01:43:08.695,MOBILE,TIMEOUT,4191,34620.0
1847,364,2024-12-30 17:22:12.492,2024-12-30 17:29:12.492,MOBILE,COMPLETED,3785,420.0
1848,264,2024-11-27 08:38:38.941,2024-11-27 12:42:38.941,MOBILE,ABORTED,2350,14640.0
1849,262,2024-12-30 23:28:22.061,2024-12-30 23:46:22.061,BROWSER,TIMEOUT,1180,1080.0
1850,140,2024-12-30 10:57:44.836,2024-12-30 11:09:44.836,MOBILE,ABORTED,2057,720.0
1851,452,2024-12-30 14:03:20.509,2024-12-30 21:43:20.509,BROWSER,COMPLETED,3570,27600.0
1852,485,2024-11-15 14:15:07.195,2024-11-15 23:40:07.195,MOBILE,TIMEOUT,4941,33900.0
1853,268,2024-12-29 03:16:09.970,2024-12-29 08:59:09.970,BROWSER,ABORTED,3271,20580.0
1854,471,2024-12-28 12:06:49.335,2024-12-28 16:04:49.335,MOBILE,ABORTED,2086,14280.0
1855,442,2024-12-17 15:02:15.235,2024-12-17 15:19:15.235,MOBILE,COMPLETED,3609,1020.0
1856,277,2024-12-18 09:46:19.321,2024-12-18 13:59:19.321,BROWSER,ABORTED,4246,15180.0
1858,420,2024-12-05 16:57:11.228,2024-12-05 22:02:11.228,MOBILE,ABORTED,2473,18300.0
1859,82,2024-12-28 19:30:35.539,2024-12-29 05:19:35.539,MOBILE,TIMEOUT,3465,35340.0
1860,232,2024-12-29 12:27:57.283,2024-12-29 14:05:57.283,MOBILE,TIMEOUT,2371,5880.0
1861,163,2024-11-28 23:21:13.068,2024-11-29 01:06:13.068,BROWSER,COMPLETED,2479,6300.0
1862,157,2024-09-25 14:37:12.299,2024-09-25 16:49:12.299,MOBILE,ABORTED,2207,7920.0
